patient_id,dataset,qc_pass,error_msg,shape,spacing,affine_match
BraTS2021_01315,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01316,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01317,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01318,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01319,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01320,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01321,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01322,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01323,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01324,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01325,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01326,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01327,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01328,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01329,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01330,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01331,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01332,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01333,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01334,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01335,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01336,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01337,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01338,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01339,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01340,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01341,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01342,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01343,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01344,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01345,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01346,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01347,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01348,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01349,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01350,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01351,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01352,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01353,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01354,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01355,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01356,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01357,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01358,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01359,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01360,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01361,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01362,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01363,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01364,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01365,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01366,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01367,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01368,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01369,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01370,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01371,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01372,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01373,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01374,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01375,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01376,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01377,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01378,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01379,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01380,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01381,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01382,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01383,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01384,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01385,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01386,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01387,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01388,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01389,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01390,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01391,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01392,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01393,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01394,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01395,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01396,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01397,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01398,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01399,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01400,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01401,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01402,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01403,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01404,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01405,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01406,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01407,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01408,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01409,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01410,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01411,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01412,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01413,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01414,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01415,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01416,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01417,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01418,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01419,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01420,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01421,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01422,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01423,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01424,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01425,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01426,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01427,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01428,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01429,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01430,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01431,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01432,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01433,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01434,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01435,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01436,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01437,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01438,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01439,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01440,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01441,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01442,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01443,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01444,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01445,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01446,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01447,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01448,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01449,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01450,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01451,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01452,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01453,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01454,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01455,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01456,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01457,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01458,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01459,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01460,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01461,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01462,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01463,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01464,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01465,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01466,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01467,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-02-0006,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-02-0009,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-02-0011,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-02-0027,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-02-0033,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-02-0034,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-02-0037,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-02-0046,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-02-0047,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-02-0054,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-02-0059,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-02-0064,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-02-0068,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-02-0069,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-02-0070,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-02-0075,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-02-0085,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-02-0086,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-02-0087,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-02-0102,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-02-0106,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-02-0116,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-0119,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-0122,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-0130,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-0137,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-0138,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-0139,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-0142,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-0145,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-0149,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-0154,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-0158,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-0162,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-0164,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-0176,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-0177,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-0179,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-0182,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-0184,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-0185,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-0187,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-0188,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-0190,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-0192,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-0238,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-0240,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-0644,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-0646,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-1084,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-1802,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-2570,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-5408,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-5413,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-5417,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-06-6389,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-08-0355,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-08-0356,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-08-0359,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-08-0360,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-08-0385,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-08-0389,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-08-0390,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-08-0392,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-08-0509,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-08-0512,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-08-0520,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-08-0522,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-12-0616,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-12-0776,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
